tech_level_id,tech_effect,tech_species,tech_class,tech_order,tech_type,tech_number,need_resource,levelup_time,level_need,level_open,need
"[1308010,2]","{""2505010"":0.05}",2,2,6,3,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308010,3]","{""2505010"":0.05}",2,2,6,3,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308011,0]","{""2505011"":0}",2,2,6,4,0,{},0,{},{},{}
"[1308011,1]","{""2505011"":0.05}",2,2,6,4,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308011,2]","{""2505011"":0.05}",2,2,6,4,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308011,3]","{""2505011"":0.05}",2,2,6,4,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308012,0]","{""2505012"":0}",2,2,6,5,0,{},0,{},{},{}
"[1308012,1]","{""2505012"":0.05}",2,2,6,5,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308012,2]","{""2505012"":0.05}",2,2,6,5,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308012,3]","{""2505012"":0.05}",2,2,6,5,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308013,0]","{""2505013"":0}",2,2,6,6,0,{},0,{},{},{}
"[1308013,1]","{""2505013"":0.05}",2,2,6,6,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308013,2]","{""2505013"":0.05}",2,2,6,6,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308013,3]","{""2505013"":0.05}",2,2,6,6,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308014,0]","{""2505014"":0}",2,2,6,7,0,{},0,{},{},{}
"[1308014,1]","{""2505014"":0.05}",2,2,6,7,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,{},{},"{""1903001"":1}"
"[1308014,2]","{""2505014"":0.05}",2,2,6,7,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,{},{},"{""1903001"":2}"
"[1308014,3]","{""2505014"":0.05}",2,2,6,7,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,{},{},"{""1903001"":3}"
"[1308015,0]","{""2505015"":0}",2,3,6,1,0,{},0,{},{},{}
"[1308015,1]","{""2505015"":0.05}",2,3,6,1,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308015,2]","{""2505015"":0.05}",2,3,6,1,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308015,3]","{""2505015"":0.05}",2,3,6,1,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308016,0]","{""2505016"":0}",2,3,6,2,0,{},0,{},{},{}
"[1308016,1]","{""2505016"":0.05}",2,3,6,2,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308016,2]","{""2505016"":0.05}",2,3,6,2,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308016,3]","{""2505016"":0.05}",2,3,6,2,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308017,0]","{""2505017"":0}",2,3,6,3,0,{},0,{},{},{}
"[1308017,1]","{""2505017"":0.05}",2,3,6,3,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308017,2]","{""2505017"":0.05}",2,3,6,3,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308017,3]","{""2505017"":0.05}",2,3,6,3,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308018,0]","{""2505018"":0}",2,3,6,4,0,{},0,{},{},{}
"[1308018,1]","{""2505018"":0.05}",2,3,6,4,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308018,2]","{""2505018"":0.05}",2,3,6,4,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308018,3]","{""2505018"":0.05}",2,3,6,4,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308019,0]","{""2505019"":0}",2,3,6,5,0,{},0,{},{},{}
"[1308019,1]","{""2505019"":0.05}",2,3,6,5,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308019,2]","{""2505019"":0.05}",2,3,6,5,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308019,3]","{""2505019"":0.05}",2,3,6,5,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308020,0]","{""2505020"":0}",2,3,6,6,0,{},0,{},{},{}
"[1308020,1]","{""2505020"":0.05}",2,3,6,6,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308020,2]","{""2505020"":0.05}",2,3,6,6,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308020,3]","{""2505020"":0.05}",2,3,6,6,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308021,0]","{""2505021"":0}",2,3,6,7,0,{},0,{},{},{}
"[1308021,1]","{""2505021"":0.05}",2,3,6,7,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,{},{},"{""1903001"":1}"
"[1308021,2]","{""2505021"":0.05}",2,3,6,7,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1308021,3]","{""2505021"":0.05}",2,3,6,7,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",16200,{},{},"{""1903001"":3}"
"[1308022,0]","{""2505022"":0}",2,3,6,1,0,{},0,{},{},{}
"[1308022,1]","{""2505022"":0.05}",2,4,6,1,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308022,2]","{""2505022"":0.05}",2,4,6,1,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308022,3]","{""2505022"":0.05}",2,4,6,1,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308023,0]","{""2505023"":0}",2,4,6,2,0,{},0,{},{},{}
"[1308023,1]","{""2505023"":0.05}",2,4,6,2,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308023,2]","{""2505023"":0.05}",2,4,6,2,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308023,3]","{""2505023"":0.05}",2,4,6,2,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308024,0]","{""2505024"":0}",2,4,6,3,0,{},0,{},{},{}
"[1308024,1]","{""2505024"":0.05}",2,4,6,3,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308024,2]","{""2505024"":0.05}",2,4,6,3,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308024,3]","{""2505024"":0.05}",2,4,6,3,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308025,0]","{""2505025"":0}",2,4,6,4,0,{},0,{},{},{}
"[1308025,1]","{""2505025"":0.05}",2,4,6,4,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308025,2]","{""2505025"":0.05}",2,4,6,4,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308025,3]","{""2505025"":0.05}",2,4,6,4,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308026,0]","{""2505026"":0}",2,4,6,5,0,{},0,{},{},{}
"[1308026,1]","{""2505026"":0.05}",2,4,6,5,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308026,2]","{""2505026"":0.05}",2,4,6,5,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308026,3]","{""2505026"":0.05}",2,4,6,5,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308027,0]","{""2505027"":0}",2,4,6,6,0,{},0,{},{},{}
"[1308027,1]","{""2505027"":0.05}",2,4,6,6,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308027,2]","{""2505027"":0.05}",2,4,6,6,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308027,3]","{""2505027"":0.05}",2,4,6,6,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1308028,0]","{""2505028"":0}",2,4,6,7,0,{},0,{},{},{}
"[1308028,1]","{""2505028"":0.05}",2,4,6,7,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",2400,{},{},"{""1903001"":1}"
"[1308028,2]","{""2505028"":0.05}",2,4,6,7,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",19200,{},{},"{""1903001"":2}"
"[1308028,3]","{""2505028"":0.05}",2,4,6,7,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",64800,{},{},"{""1903001"":3}"
"[1309001,0]","{""2506001"":0}",2,1,7,1,0,{},0,{},{},{}
"[1309001,1]","{""2506001"":0.05}",2,1,7,1,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309001,2]","{""2506001"":0.05}",2,1,7,1,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309001,3]","{""2506001"":0.05}",2,1,7,1,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309002,0]","{""2506002"":0}",2,1,7,2,0,{},0,{},{},{}
"[1309002,1]","{""2506002"":0.05}",2,1,7,2,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309002,2]","{""2506002"":0.05}",2,1,7,2,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309002,3]","{""2506002"":0.05}",2,1,7,2,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309003,0]","{""2506003"":0}",2,1,7,3,0,{},0,{},{},{}
"[1309003,1]","{""2506003"":0.05}",2,1,7,3,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309003,2]","{""2506003"":0.05}",2,1,7,3,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309003,3]","{""2506003"":0.05}",2,1,7,3,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309004,0]","{""2506004"":0}",2,1,7,4,0,{},0,{},{},{}
"[1309004,1]","{""2506004"":0.05}",2,1,7,4,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309004,2]","{""2506004"":0.05}",2,1,7,4,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309004,3]","{""2506004"":0.05}",2,1,7,4,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309005,0]","{""2506005"":0}",2,1,7,5,0,{},0,{},{},{}
"[1309005,1]","{""2506005"":0.05}",2,1,7,5,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309005,2]","{""2506005"":0.05}",2,1,7,5,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309005,3]","{""2506005"":0.05}",2,1,7,5,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309006,0]","{""2506006"":0}",2,1,7,6,0,{},0,{},{},{}
"[1309006,1]","{""2506006"":0.05}",2,1,7,6,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309006,2]","{""2506006"":0.05}",2,1,7,6,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309006,3]","{""2506006"":0.05}",2,1,7,6,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309007,0]","{""2506007"":0}",2,1,7,7,0,{},0,{},{},{}
"[1309007,1]","{""2506007"":0.05}",2,1,7,7,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",30,{},{},"{""1903001"":1}"
"[1309007,2]","{""2506007"":0.05}",2,1,7,7,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",240,{},{},"{""1903001"":2}"
"[1309007,3]","{""2506007"":0.05}",2,1,7,7,4,"{""1101001"":540000,""1101002"":540000,""1101003"":540000,""1102003"":540000,""1102001"":540000,""1102004"":540000}",810,{},{},"{""1903001"":3}"
"[1309008,0]","{""2506008"":0}",2,2,7,1,0,{},0,{},{},{}
"[1309008,1]","{""2506008"":0.05}",2,2,7,1,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309008,2]","{""2506008"":0.05}",2,2,7,1,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309008,3]","{""2506008"":0.05}",2,2,7,1,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309009,0]","{""2506009"":0}",2,2,7,2,0,{},0,{},{},{}
"[1309009,1]","{""2506009"":0.05}",2,2,7,2,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309009,2]","{""2506009"":0.05}",2,2,7,2,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309009,3]","{""2506009"":0.05}",2,2,7,2,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309010,0]","{""2506010"":0}",2,2,7,3,0,{},0,{},{},{}
"[1309010,1]","{""2506010"":0.05}",2,2,7,3,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309010,2]","{""2506010"":0.05}",2,2,7,3,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309010,3]","{""2506010"":0.05}",2,2,7,3,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309011,0]","{""2506011"":0}",2,2,7,4,0,{},0,{},{},{}
"[1309011,1]","{""2506011"":0.05}",2,2,7,4,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309011,2]","{""2506011"":0.05}",2,2,7,4,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309011,3]","{""2506011"":0.05}",2,2,7,4,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309012,0]","{""2506012"":0}",2,2,7,5,0,{},0,{},{},{}
"[1309012,1]","{""2506012"":0.05}",2,2,7,5,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309012,2]","{""2506012"":0.05}",2,2,7,5,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309012,3]","{""2506012"":0.05}",2,2,7,5,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309013,0]","{""2506013"":0}",2,2,7,6,0,{},0,{},{},{}
"[1309013,1]","{""2506013"":0.05}",2,2,7,6,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309013,2]","{""2506013"":0.05}",2,2,7,6,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309013,3]","{""2506013"":0.05}",2,2,7,6,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309014,0]","{""2506014"":0}",2,2,7,7,0,{},0,{},{},{}
"[1309014,1]","{""2506014"":0.05}",2,2,7,7,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",120,{},{},"{""1903001"":1}"
"[1309014,2]","{""2506014"":0.05}",2,2,7,7,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",960,{},{},"{""1903001"":2}"
"[1309014,3]","{""2506014"":0.05}",2,2,7,7,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",3240,{},{},"{""1903001"":3}"
"[1309015,0]","{""2506015"":0}",2,3,7,1,0,{},0,{},{},{}
"[1309015,1]","{""2506015"":0.05}",2,3,7,1,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",600,{},{},"{""1903001"":1}"
"[1309015,2]","{""2506015"":0.05}",2,3,7,1,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",4800,{},{},"{""1903001"":2}"
"[1309015,3]","{""2506015"":0.05}",2,3,7,1,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",16200,{},{},"{""1903001"":3}"
"[1309016,0]","{""2506016"":0}",2,3,7,2,0,{},0,{},{},{}
"[1309016,1]","{""2506016"":0.05}",2,3,7,2,1,"{""1101001"":80000,""1101002"":80000,""1101003"":80000,""1102003"":80000,""1102001"":80000,""1102004"":80000}",600,{},{},"{""1903001"":1}"
"[1309016,2]","{""2506016"":0.05}",2,3,7,2,2,"{""1101001"":640000,""1101002"":640000,""1101003"":640000,""1102003"":640000,""1102001"":640000,""1102004"":640000}",4800,{},{},"{""1903001"":2}"
"[1309016,3]","{""2506016"":0.05}",2,3,7,2,4,"{""1101001"":2160000,""1101002"":2160000,""1101003"":2160000,""1102003"":2160000,""1102001"":2160000,""1102004"":2160000}",16200,{},{},"{""1903001"":3}"
